checking_hour,hour,minute,day_of_week,room,status
6,6,45,Thursday,520B,Available
6,7,0,Thursday,520B,Available
6,7,15,Thursday,520B,Available
6,7,30,Thursday,520B,Available
6,7,45,Thursday,520B,Available
6,8,0,Thursday,520B,Available
6,8,15,Thursday,520B,Available
6,8,30,Thursday,520B,Available
6,8,45,Thursday,520B,Available
6,9,0,Thursday,520B,Available
6,22,0,Thursday,520A,Unavailable
6,10,45,Thursday,520A,Unavailable
6,10,30,Thursday,520A,Unavailable
6,10,15,Thursday,520A,Unavailable
6,12,0,Thursday,514D,Unavailable
6,12,15,Thursday,514D,Unavailable
6,12,30,Thursday,514D,Unavailable
6,12,45,Thursday,514D,Available
6,13,0,Thursday,514D,Available
6,13,15,Thursday,514D,Available
6,13,30,Thursday,514D,Available
6,13,45,Thursday,514D,Unavailable
6,11,45,Thursday,514D,Unavailable
6,14,0,Thursday,514D,Unavailable
6,14,30,Thursday,514D,Unavailable
6,14,45,Thursday,514D,Unavailable
6,15,0,Thursday,514D,Unavailable
6,15,15,Thursday,514D,Unavailable
6,15,30,Thursday,514D,Unavailable
6,15,45,Thursday,514D,Unavailable
6,16,0,Thursday,514D,Unavailable
6,16,15,Thursday,514D,Unavailable
6,14,15,Thursday,514D,Unavailable
6,11,30,Thursday,514D,Unavailable
6,11,15,Thursday,514D,Unavailable
6,11,0,Thursday,514D,Unavailable
6,6,15,Thursday,514D,Available
6,6,30,Thursday,514D,Available
6,6,45,Thursday,514D,Available
6,7,0,Thursday,514D,Available
6,7,15,Thursday,514D,Available
6,7,30,Thursday,514D,Available
6,7,45,Thursday,514D,Available
6,8,0,Thursday,514D,Available
6,8,15,Thursday,514D,Available
6,8,30,Thursday,514D,Available
6,8,45,Thursday,514D,Available
6,9,0,Thursday,514D,Available
6,9,15,Thursday,514D,Available
6,9,30,Thursday,514D,Available
6,9,45,Thursday,514D,Available
6,10,0,Thursday,514D,Available
6,10,15,Thursday,514D,Available
6,10,30,Thursday,514D,Unavailable
6,10,45,Thursday,514D,Unavailable
6,16,30,Thursday,514D,Unavailable
6,16,45,Thursday,514D,Unavailable
6,17,0,Thursday,514D,Unavailable
6,17,15,Thursday,514D,Unavailable
6,23,15,Thursday,514D,Available
6,23,45,Thursday,514D,Available
6,6,0,Thursday,520A,Available
6,6,15,Thursday,520A,Available
6,6,30,Thursday,520A,Available
6,6,45,Thursday,520A,Available
6,7,0,Thursday,520A,Available
6,7,15,Thursday,520A,Available
6,7,30,Thursday,520A,Available
6,7,45,Thursday,520A,Available
6,8,0,Thursday,520A,Available
6,8,15,Thursday,520A,Available
6,8,30,Thursday,520A,Available
6,8,45,Thursday,520A,Unavailable
6,9,0,Thursday,520A,Unavailable
6,9,15,Thursday,520A,Unavailable
6,9,30,Thursday,520A,Unavailable
6,9,45,Thursday,520A,Unavailable
6,10,0,Thursday,520A,Unavailable
6,23,0,Thursday,514D,Available
6,14,45,Thursday,520B,Unavailable
6,22,45,Thursday,514D,Available
6,22,15,Thursday,514D,Unavailable
6,17,30,Thursday,514D,Unavailable
6,17,45,Thursday,514D,Unavailable
6,18,0,Thursday,514D,Unavailable
6,18,15,Thursday,514D,Unavailable
6,18,30,Thursday,514D,Unavailable
6,18,45,Thursday,514D,Unavailable
6,19,0,Thursday,514D,Unavailable
6,19,15,Thursday,514D,Unavailable
6,19,30,Thursday,514D,Unavailable
6,19,45,Thursday,514D,Unavailable
6,20,0,Thursday,514D,Unavailable
6,20,15,Thursday,514D,Unavailable
6,20,30,Thursday,514D,Unavailable
6,20,45,Thursday,514D,Unavailable
6,21,0,Thursday,514D,Unavailable
6,21,15,Thursday,514D,Unavailable
6,21,30,Thursday,514D,Unavailable
6,21,45,Thursday,514D,Unavailable
6,22,0,Thursday,514D,Unavailable
6,22,30,Thursday,514D,Available
6,15,0,Thursday,520B,Unavailable
6,15,15,Thursday,520B,Unavailable
6,15,30,Thursday,520B,Unavailable
6,8,15,Thursday,520D,Available
6,8,30,Thursday,520D,Available
6,8,45,Thursday,520D,Available
6,9,0,Thursday,520D,Available
6,9,15,Thursday,520D,Unavailable
6,9,30,Thursday,520D,Unavailable
6,9,45,Thursday,520D,Unavailable
6,10,0,Thursday,520D,Unavailable
6,8,0,Thursday,520D,Available
6,10,15,Thursday,520D,Unavailable
6,10,45,Thursday,520D,Unavailable
6,11,0,Thursday,520D,Unavailable
6,11,15,Thursday,520D,Unavailable
6,11,30,Thursday,520D,Unavailable
6,11,45,Thursday,520D,Unavailable
6,12,0,Thursday,520D,Unavailable
6,12,15,Thursday,520D,Unavailable
6,12,30,Thursday,520D,Unavailable
6,10,30,Thursday,520D,Unavailable
6,7,45,Thursday,520D,Available
6,7,30,Thursday,520D,Available
6,7,15,Thursday,520D,Available
6,20,30,Thursday,520C,Unavailable
6,20,45,Thursday,520C,Unavailable
6,21,0,Thursday,520C,Unavailable
6,21,15,Thursday,520C,Unavailable
6,21,30,Thursday,520C,Unavailable
6,21,45,Thursday,520C,Unavailable
6,22,0,Thursday,520C,Available
6,22,15,Thursday,520C,Available
6,22,30,Thursday,520C,Available
6,22,45,Thursday,520C,Available
6,23,0,Thursday,520C,Available
6,23,15,Thursday,520C,Available
6,23,30,Thursday,520C,Available
6,23,45,Thursday,520C,Available
6,6,0,Thursday,520D,Available
6,6,15,Thursday,520D,Available
6,6,30,Thursday,520D,Available
6,6,45,Thursday,520D,Available
6,7,0,Thursday,520D,Available
6,12,45,Thursday,520D,Unavailable
6,13,0,Thursday,520D,Unavailable
6,13,15,Thursday,520D,Unavailable
6,13,30,Thursday,520D,Unavailable
6,19,30,Thursday,520D,Unavailable
6,19,45,Thursday,520D,Unavailable
6,20,0,Thursday,520D,Unavailable
6,20,15,Thursday,520D,Unavailable
6,20,30,Thursday,520D,Unavailable
6,20,45,Thursday,520D,Unavailable
6,21,0,Thursday,520D,Unavailable
6,21,15,Thursday,520D,Unavailable
6,21,30,Thursday,520D,Unavailable
6,21,45,Thursday,520D,Unavailable
6,22,0,Thursday,520D,Unavailable
6,22,15,Thursday,520D,Unavailable
6,22,30,Thursday,520D,Unavailable
6,22,45,Thursday,520D,Unavailable
6,23,0,Thursday,520D,Unavailable
6,23,15,Thursday,520D,Unavailable
6,23,30,Thursday,520D,Unavailable
6,23,45,Thursday,520D,Available
6,22,0,Thursday,257,Unavailable
6,19,15,Thursday,520D,Unavailable
6,20,15,Thursday,520C,Unavailable
6,19,0,Thursday,520D,Unavailable
6,18,30,Thursday,520D,Unavailable
6,13,45,Thursday,520D,Unavailable
6,14,0,Thursday,520D,Unavailable
6,14,15,Thursday,520D,Unavailable
6,14,30,Thursday,520D,Unavailable
6,14,45,Thursday,520D,Unavailable
6,15,0,Thursday,520D,Unavailable
6,15,15,Thursday,520D,Unavailable
6,15,30,Thursday,520D,Unavailable
6,15,45,Thursday,520D,Unavailable
6,16,0,Thursday,520D,Unavailable
6,16,15,Thursday,520D,Available
6,16,30,Thursday,520D,Available
6,16,45,Thursday,520D,Available
6,17,0,Thursday,520D,Unavailable
6,17,15,Thursday,520D,Unavailable
6,17,30,Thursday,520D,Unavailable
6,17,45,Thursday,520D,Unavailable
6,18,0,Thursday,520D,Unavailable
6,18,15,Thursday,520D,Unavailable
6,18,45,Thursday,520D,Unavailable
6,6,0,Thursday,514D,Available
6,20,0,Thursday,520C,Unavailable
6,19,30,Thursday,520C,Unavailable
6,21,30,Thursday,520B,Unavailable
6,21,45,Thursday,520B,Unavailable
6,22,0,Thursday,520B,Unavailable
6,22,15,Thursday,520B,Unavailable
6,22,30,Thursday,520B,Unavailable
6,22,45,Thursday,520B,Unavailable
6,23,0,Thursday,520B,Unavailable
6,23,15,Thursday,520B,Unavailable
6,21,15,Thursday,520B,Unavailable
6,23,30,Thursday,520B,Unavailable
6,6,0,Thursday,520C,Available
6,6,15,Thursday,520C,Available
6,6,30,Thursday,520C,Available
6,6,45,Thursday,520C,Available
6,7,0,Thursday,520C,Available
6,7,15,Thursday,520C,Available
6,7,30,Thursday,520C,Available
6,7,45,Thursday,520C,Available
6,23,45,Thursday,520B,Unavailable
6,21,0,Thursday,520B,Unavailable
6,20,45,Thursday,520B,Unavailable
6,20,30,Thursday,520B,Unavailable
6,15,45,Thursday,520B,Unavailable
6,16,0,Thursday,520B,Unavailable
6,16,15,Thursday,520B,Unavailable
6,16,30,Thursday,520B,Unavailable
6,16,45,Thursday,520B,Unavailable
6,17,0,Thursday,520B,Unavailable
6,17,15,Thursday,520B,Unavailable
6,17,30,Thursday,520B,Unavailable
6,17,45,Thursday,520B,Unavailable
6,18,0,Thursday,520B,Unavailable
6,18,15,Thursday,520B,Unavailable
6,18,30,Thursday,520B,Unavailable
6,18,45,Thursday,520B,Unavailable
6,19,0,Thursday,520B,Unavailable
6,19,15,Thursday,520B,Unavailable
6,19,30,Thursday,520B,Unavailable
6,19,45,Thursday,520B,Unavailable
6,20,0,Thursday,520B,Unavailable
6,20,15,Thursday,520B,Unavailable
6,8,0,Thursday,520C,Available
6,8,15,Thursday,520C,Available
6,8,30,Thursday,520C,Available
6,8,45,Thursday,520C,Available
6,14,45,Thursday,520C,Unavailable
6,15,0,Thursday,520C,Unavailable
6,15,15,Thursday,520C,Unavailable
6,15,30,Thursday,520C,Unavailable
6,15,45,Thursday,520C,Unavailable
6,16,0,Thursday,520C,Unavailable
6,16,15,Thursday,520C,Unavailable
6,16,30,Thursday,520C,Unavailable
6,16,45,Thursday,520C,Unavailable
6,17,0,Thursday,520C,Unavailable
6,17,15,Thursday,520C,Unavailable
6,17,30,Thursday,520C,Unavailable
6,17,45,Thursday,520C,Unavailable
6,18,0,Thursday,520C,Unavailable
6,18,15,Thursday,520C,Unavailable
6,18,30,Thursday,520C,Unavailable
6,18,45,Thursday,520C,Unavailable
6,19,0,Thursday,520C,Unavailable
6,19,15,Thursday,520C,Unavailable
6,14,30,Thursday,520C,Unavailable
6,19,45,Thursday,520C,Unavailable
6,14,15,Thursday,520C,Unavailable
6,13,45,Thursday,520C,Unavailable
6,9,0,Thursday,520C,Unavailable
6,9,15,Thursday,520C,Unavailable
6,9,30,Thursday,520C,Unavailable
6,9,45,Thursday,520C,Unavailable
6,10,0,Thursday,520C,Unavailable
6,10,15,Thursday,520C,Unavailable
6,10,30,Thursday,520C,Unavailable
6,10,45,Thursday,520C,Unavailable
6,11,0,Thursday,520C,Unavailable
6,11,15,Thursday,520C,Unavailable
6,11,30,Thursday,520C,Unavailable
6,11,45,Thursday,520C,Unavailable
6,12,0,Thursday,520C,Unavailable
6,12,15,Thursday,520C,Unavailable
6,12,30,Thursday,520C,Unavailable
6,12,45,Thursday,520C,Unavailable
6,13,0,Thursday,520C,Unavailable
6,13,15,Thursday,520C,Unavailable
6,13,30,Thursday,520C,Unavailable
6,14,0,Thursday,520C,Unavailable
6,23,0,Thursday,440,Available
6,23,45,Thursday,514C,Available
6,23,15,Thursday,514C,Available
6,16,0,Thursday,442,Unavailable
6,16,15,Thursday,442,Unavailable
6,16,30,Thursday,442,Unavailable
6,16,45,Thursday,442,Unavailable
6,17,0,Thursday,442,Unavailable
6,17,15,Thursday,442,Unavailable
6,17,30,Thursday,442,Unavailable
6,17,45,Thursday,442,Unavailable
6,15,45,Thursday,442,Unavailable
6,18,0,Thursday,442,Unavailable
6,18,30,Thursday,442,Unavailable
6,18,45,Thursday,442,Unavailable
6,19,0,Thursday,442,Unavailable
6,19,15,Thursday,442,Unavailable
6,19,30,Thursday,442,Unavailable
6,19,45,Thursday,442,Unavailable
6,20,0,Thursday,442,Unavailable
6,20,15,Thursday,442,Unavailable
6,18,15,Thursday,442,Unavailable
6,15,30,Thursday,442,Unavailable
6,15,15,Thursday,442,Unavailable
6,15,0,Thursday,442,Unavailable
6,10,15,Thursday,442,Available
6,10,30,Thursday,442,Available
6,10,45,Thursday,442,Available
6,11,0,Thursday,442,Available
6,11,15,Thursday,442,Available
6,11,30,Thursday,442,Available
6,11,45,Thursday,442,Unavailable
6,12,0,Thursday,442,Unavailable
6,12,15,Thursday,442,Unavailable
6,12,30,Thursday,442,Unavailable
6,12,45,Thursday,442,Unavailable
6,13,0,Thursday,442,Unavailable
6,13,15,Thursday,442,Unavailable
6,13,30,Thursday,442,Unavailable
6,13,45,Thursday,442,Unavailable
6,14,0,Thursday,442,Unavailable
6,14,15,Thursday,442,Unavailable
6,14,30,Thursday,442,Unavailable
6,14,45,Thursday,442,Unavailable
6,20,30,Thursday,442,Available
6,10,0,Thursday,442,Available
6,20,45,Thursday,442,Available
6,21,15,Thursday,442,Available
6,9,15,Thursday,514A,Available
6,9,30,Thursday,514A,Available
6,9,45,Thursday,514A,Available
6,10,0,Thursday,514A,Available
6,10,15,Thursday,514A,Available
6,10,30,Thursday,514A,Available
6,10,45,Thursday,514A,Unavailable
6,11,0,Thursday,514A,Unavailable
6,9,0,Thursday,514A,Available
6,11,15,Thursday,514A,Unavailable
6,11,45,Thursday,514A,Unavailable
6,12,0,Thursday,514A,Unavailable
6,12,15,Thursday,514A,Unavailable
6,12,30,Thursday,514A,Unavailable
6,12,45,Thursday,514A,Unavailable
6,13,0,Thursday,514A,Unavailable
6,13,15,Thursday,514A,Unavailable
6,13,30,Thursday,514A,Unavailable
6,11,30,Thursday,514A,Unavailable
6,8,45,Thursday,514A,Available
6,8,30,Thursday,514A,Available
6,8,15,Thursday,514A,Available
6,21,30,Thursday,442,Available
6,21,45,Thursday,442,Available
6,22,0,Thursday,442,Available
6,22,15,Thursday,442,Available
6,22,30,Thursday,442,Available
6,22,45,Thursday,442,Available
6,23,0,Thursday,442,Available
6,23,15,Thursday,442,Available
6,23,30,Thursday,442,Available
6,23,45,Thursday,442,Available
6,6,0,Thursday,514A,Available
6,6,15,Thursday,514A,Available
6,6,30,Thursday,514A,Available
6,6,45,Thursday,514A,Available
6,7,0,Thursday,514A,Available
6,7,15,Thursday,514A,Available
6,7,30,Thursday,514A,Available
6,7,45,Thursday,514A,Available
6,8,0,Thursday,514A,Available
6,21,0,Thursday,442,Available
6,9,45,Thursday,442,Available
6,9,30,Thursday,442,Available
6,9,15,Thursday,442,Available
6,11,15,Thursday,441,Unavailable
6,11,30,Thursday,441,Unavailable
6,11,45,Thursday,441,Unavailable
6,12,0,Thursday,441,Unavailable
6,12,15,Thursday,441,Unavailable
6,12,30,Thursday,441,Unavailable
6,12,45,Thursday,441,Unavailable
6,13,0,Thursday,441,Unavailable
6,11,0,Thursday,441,Unavailable
6,13,15,Thursday,441,Unavailable
6,13,45,Thursday,441,Unavailable
6,14,0,Thursday,441,Unavailable
6,14,15,Thursday,441,Unavailable
6,14,30,Thursday,441,Unavailable
6,14,45,Thursday,441,Unavailable
6,15,0,Thursday,441,Unavailable
6,15,15,Thursday,441,Unavailable
6,15,30,Thursday,441,Unavailable
6,13,30,Thursday,441,Unavailable
6,10,45,Thursday,441,Unavailable
6,10,30,Thursday,441,Available
6,10,15,Thursday,441,Available
6,23,30,Thursday,440,Available
6,23,45,Thursday,440,Available
6,6,0,Thursday,441,Available
6,6,15,Thursday,441,Available
6,6,30,Thursday,441,Available
6,6,45,Thursday,441,Available
6,7,0,Thursday,441,Available
6,7,15,Thursday,441,Available
6,7,30,Thursday,441,Available
6,7,45,Thursday,441,Available
6,8,0,Thursday,441,Available
6,8,15,Thursday,441,Available
6,8,30,Thursday,441,Available
6,8,45,Thursday,441,Available
6,9,0,Thursday,441,Available
6,9,15,Thursday,441,Available
6,9,30,Thursday,441,Available
6,9,45,Thursday,441,Available
6,10,0,Thursday,441,Available
6,15,45,Thursday,441,Unavailable
6,16,0,Thursday,441,Unavailable
6,16,15,Thursday,441,Unavailable
6,16,30,Thursday,441,Unavailable
6,22,30,Thursday,441,Unavailable
6,22,45,Thursday,441,Unavailable
6,23,0,Thursday,441,Unavailable
6,23,15,Thursday,441,Unavailable
6,23,30,Thursday,441,Unavailable
6,23,45,Thursday,441,Available
6,6,0,Thursday,442,Available
6,6,15,Thursday,442,Available
6,6,30,Thursday,442,Available
6,6,45,Thursday,442,Available
6,7,0,Thursday,442,Available
6,7,15,Thursday,442,Available
6,7,30,Thursday,442,Available
6,7,45,Thursday,442,Available
6,8,0,Thursday,442,Available
6,8,15,Thursday,442,Available
6,8,30,Thursday,442,Available
6,8,45,Thursday,442,Available
6,9,0,Thursday,442,Available
6,22,15,Thursday,441,Unavailable
6,13,45,Thursday,514A,Unavailable
6,22,0,Thursday,441,Unavailable
6,21,30,Thursday,441,Unavailable
6,16,45,Thursday,441,Unavailable
6,17,0,Thursday,441,Unavailable
6,17,15,Thursday,441,Unavailable
6,17,30,Thursday,441,Unavailable
6,17,45,Thursday,441,Unavailable
6,18,0,Thursday,441,Unavailable
6,18,15,Thursday,441,Unavailable
6,18,30,Thursday,441,Unavailable
6,18,45,Thursday,441,Unavailable
6,19,0,Thursday,441,Unavailable
6,19,15,Thursday,441,Unavailable
6,19,30,Thursday,441,Unavailable
6,19,45,Thursday,441,Available
6,20,0,Thursday,441,Available
6,20,15,Thursday,441,Unavailable
6,20,30,Thursday,441,Unavailable
6,20,45,Thursday,441,Unavailable
6,21,0,Thursday,441,Unavailable
6,21,15,Thursday,441,Unavailable
6,21,45,Thursday,441,Unavailable
6,14,0,Thursday,514A,Unavailable
6,14,15,Thursday,514A,Unavailable
6,14,30,Thursday,514A,Unavailable
6,7,15,Thursday,514C,Available
6,7,30,Thursday,514C,Available
6,7,45,Thursday,514C,Available
6,8,0,Thursday,514C,Available
6,8,15,Thursday,514C,Available
6,8,30,Thursday,514C,Available
6,8,45,Thursday,514C,Available
6,9,0,Thursday,514C,Available
6,7,0,Thursday,514C,Available
6,9,15,Thursday,514C,Unavailable
6,9,45,Thursday,514C,Unavailable
6,10,0,Thursday,514C,Unavailable
6,10,15,Thursday,514C,Unavailable
6,10,30,Thursday,514C,Unavailable
6,10,45,Thursday,514C,Unavailable
6,11,0,Thursday,514C,Unavailable
6,11,15,Thursday,514C,Unavailable
6,11,30,Thursday,514C,Unavailable
6,9,30,Thursday,514C,Unavailable
6,6,45,Thursday,514C,Available
6,6,30,Thursday,514C,Available
6,6,15,Thursday,514C,Available
6,19,30,Thursday,514B,Unavailable
6,19,45,Thursday,514B,Unavailable
6,20,0,Thursday,514B,Unavailable
6,20,15,Thursday,514B,Unavailable
6,20,30,Thursday,514B,Unavailable
6,20,45,Thursday,514B,Unavailable
6,21,0,Thursday,514B,Unavailable
6,21,15,Thursday,514B,Unavailable
6,21,30,Thursday,514B,Unavailable
6,21,45,Thursday,514B,Unavailable
6,22,0,Thursday,514B,Unavailable
6,22,15,Thursday,514B,Available
6,22,30,Thursday,514B,Available
6,22,45,Thursday,514B,Available
6,23,0,Thursday,514B,Available
6,23,15,Thursday,514B,Available
6,23,30,Thursday,514B,Available
6,23,45,Thursday,514B,Available
6,6,0,Thursday,514C,Available
6,11,45,Thursday,514C,Unavailable
6,12,0,Thursday,514C,Unavailable
6,12,15,Thursday,514C,Unavailable
6,12,30,Thursday,514C,Unavailable
6,18,30,Thursday,514C,Unavailable
6,18,45,Thursday,514C,Unavailable
6,19,0,Thursday,514C,Unavailable
6,19,15,Thursday,514C,Unavailable
6,19,30,Thursday,514C,Unavailable
6,19,45,Thursday,514C,Unavailable
6,20,0,Thursday,514C,Unavailable
6,20,15,Thursday,514C,Unavailable
6,20,30,Thursday,514C,Unavailable
6,20,45,Thursday,514C,Available
6,21,0,Thursday,514C,Available
6,21,15,Thursday,514C,Available
6,21,30,Thursday,514C,Available
6,21,45,Thursday,514C,Available
6,22,0,Thursday,514C,Available
6,22,15,Thursday,514C,Available
6,22,30,Thursday,514C,Available
6,22,45,Thursday,514C,Available
6,23,0,Thursday,514C,Available
6,18,15,Thursday,514C,Unavailable
6,19,15,Thursday,514B,Unavailable
6,18,0,Thursday,514C,Unavailable
6,17,30,Thursday,514C,Unavailable
6,12,45,Thursday,514C,Unavailable
6,13,0,Thursday,514C,Unavailable
6,13,15,Thursday,514C,Unavailable
6,13,30,Thursday,514C,Unavailable
6,13,45,Thursday,514C,Unavailable
6,14,0,Thursday,514C,Unavailable
6,14,15,Thursday,514C,Unavailable
6,14,30,Thursday,514C,Unavailable
6,14,45,Thursday,514C,Unavailable
6,15,0,Thursday,514C,Unavailable
6,15,15,Thursday,514C,Unavailable
6,15,30,Thursday,514C,Unavailable
6,15,45,Thursday,514C,Unavailable
6,16,0,Thursday,514C,Unavailable
6,16,15,Thursday,514C,Unavailable
6,16,30,Thursday,514C,Unavailable
6,16,45,Thursday,514C,Unavailable
6,17,0,Thursday,514C,Unavailable
6,17,15,Thursday,514C,Unavailable
6,17,45,Thursday,514C,Unavailable
6,23,30,Thursday,514C,Available
6,19,0,Thursday,514B,Unavailable
6,18,30,Thursday,514B,Unavailable
6,20,30,Thursday,514A,Unavailable
6,20,45,Thursday,514A,Unavailable
6,21,0,Thursday,514A,Unavailable
6,21,15,Thursday,514A,Unavailable
6,21,30,Thursday,514A,Unavailable
6,21,45,Thursday,514A,Unavailable
6,22,0,Thursday,514A,Unavailable
6,22,15,Thursday,514A,Unavailable
6,20,15,Thursday,514A,Unavailable
6,22,30,Thursday,514A,Available
6,23,0,Thursday,514A,Available
6,23,15,Thursday,514A,Available
6,23,30,Thursday,514A,Available
6,23,45,Thursday,514A,Available
6,6,0,Thursday,514B,Available
6,6,15,Thursday,514B,Available
6,6,30,Thursday,514B,Available
6,6,45,Thursday,514B,Available
6,22,45,Thursday,514A,Available
6,20,0,Thursday,514A,Unavailable
6,19,45,Thursday,514A,Unavailable
6,19,30,Thursday,514A,Unavailable
